"ID","Débitos","Fabricante","Modelo","Ano","Categoria","Couro","Combustivel","Volume_motor","Km","Cilindros","Tipo_cambio","Tração","Portas","Rodas","Cor","Airbags","Preco","Numero_proprietarios","Data_ultima_lavagem","Adesivos_personalizados","Radio_AM_FM","Historico_troca_oleo","Codigo_concessionaria","Classificacao_Veiculo","Faixa_Preco"
45801908,"831","HYUNDAI","Elantra",2017,"Cupê","Sim","gasolina","1.6","22607 km",4,"Automatico","Dianteira","4-5",24,"Branco",4,25032,5,2021-07-27,"Não","FM",2,5196,"Usado","Médio"
45813783,"585","TOYOTA","Prius",2013,"Hatchback","Nao","Hibrido","1.8","0 km",4,"Automatico","Dianteira","4-5",20,"Preto",0,NA,4,2021-11-12,"Não","AM",0,5543,"Usado",NA
45773299,"650","CHEVROLET","Cruze LT",2016,"Sedan","Nao","Gasolina","1.4 Turbo","58000 km",4,"Tiptronic","Dianteira","4-5",19,"Preto",12,19757,1,2021-11-13,"Sim","AM/FM",6,6811,"Usado","Econômico"
45771005,"584","HYUNDAI","Elantra",2014,"Sedan","Sim","GASOLINA","1.8","138838 km",4,"Automatico","Dianteira","4-5",15,"Prata",12,4391,2,2020-11-25,"Sim","AM/FM",5,5927,"Usado","Econômico"
45769091,"-","HONDA","Stream",2006,"Minivan","Nao","Gás Natural","1.8","150000 km",4,"Automatico","Dianteira","4-5",19,"Prata",4,10349,3,2020-01-23,"Sim","FM",10,8769,"Usado","Econômico"
45732130,"640","HYUNDAI","Santa FE",2013,"SUV","Sim","DIESEL","2","185000 km",4,"Automatico","Dianteira","4-5",29,"Preto",4,33230,4,2021-12-27,"Sim","FM",8,3965,"Usado","Médio"
45781363,"586","FORD","Transit Connect",2012,"Vagao de carga","Nao","Dies.","1.8 Turbo",NA,4,"Manual","Dianteira","2-3",28,"Branco",4,15681,3,2020-03-25,"Não","AM/FM",10,4281,"Usado","Econômico"
45656703,"1172","MERCEDES-BENZ","ML 350",2011,"SUV","Sim","Diesel","3.5","186542 km",6,"Automatico","4x4","4-5",32,"Branco",12,2038,5,2022-10-22,"Sim","AM/FM",2,9935,"Usado","Econômico"
45802334,"781","HYUNDAI","H1",2012,"Minivan","Sim","diesel","2.5","62234 km",4,"Automatico","Dianteira","4-5",9,"Prata",4,18660,2,2021-09-12,"Sim","FM",6,6919,"Usado","Econômico"
45499874,"308","TOYOTA","Prius",2014,"Hatchback","Sim","Hibrido","1.8",NA,4,"Variator","Dianteira","4-5",24,"Preto",9,NA,1,2020-04-28,"Sim","AM",0,1594,"Usado",NA
45813451,"642","BMW","328",2012,"Sedan","Sim","Gasolina","2","112210 km",4,"Automatico","Traseira","4-5",10,"Azul",12,549,4,2020-01-30,"Sim","AM",8,4873,"Usado","Econômico"
45720513,"779","TOYOTA","RAV 4",2013,"SUV","Nao","Gasolina","2.5",NA,4,"Tiptronic","4x4","4-5",12,"Preto",10,29479,2,2021-03-31,"Sim","AM/FM",0,2592,"Usado","Médio"
45651036,"1399","LEXUS","RX 450",2010,"SUV","Sim","Hibrido","3.5","186005 km",6,"Automatico","4x4","4-5",14,"Prata",12,13328,4,2020-06-26,"Não","FM",6,9766,"Usado","Econômico"
42733123,"-","TOYOTA","Land Cruiser Prado",2019,"SUV","Nao","Diesel","3.0 Turbo","36000 km",6,"Automatico","4x4","4-5",11,"Cinza",12,250,5,2021-07-03,"Sim","FM",8,4473,"Semi-novo","Econômico"
45802070,"862","HYUNDAI","H1",2011,"Universal","Sim","Diesel","2.5","180000 km",4,"Automatico","Dianteira","4-5",7,"Amarelo",4,19657,3,2021-12-05,"Sim","AM/FM",7,4561,"Usado","Econômico"
45797278,"687","HYUNDAI","I30",2010,"Hatchback","Sim","Gasolina","1.6","157730 km",4,"Automatico","Dianteira","4-5",16,"Cinza",4,10986,5,2020-02-28,"Sim","FM",10,6581,"Usado","Econômico"
45740501,"-","HONDA","Odyssey",2004,"Minivan","Sim","Gasolina","2.4","197000 km",4,"Tiptronic","Dianteira","4-5",12,"Preto",6,7213,1,2022-04-05,"Sim","AM",10,4137,"Usado","Econômico"
45807490,"765","MERCEDES-BENZ","C 300",2015,"Sedan","Sim","gasolina","2","73323 km",4,"Automatico","4x4","4-5",10,"Branco",12,157,3,2020-06-17,"Não","FM",6,5572,"Usado","Econômico"
45781773,"1325","TOYOTA","Camry",2019,"Sedan","Nao","Gasolina","2.5","22400 km",6,"Tiptronic","Dianteira","4-5",31,"Marrom",10,NA,2,2021-04-19,"Sim","FM",4,5385,"Semi-novo",NA
45806632,"645","TOYOTA","Prius",2011,"Hatchback","Sim","Hibrido","1.8","200200 km",4,"Automatico","Dianteira","4-5",8,"Prata",12,2979,5,2020-10-09,"Não","AM",4,3760,"Usado","Econômico"
45644424,"781","TOYOTA","Camry",2012,"Sedan","Sim","Hibrido","2.5",NA,4,"Automatico","Dianteira","4-5",10,"Branco",12,3607,2,2020-05-20,"Não","AM",0,7031,"Usado","Econômico"
45766579,"1077","CADILLAC","CTS",2019,"Sedan","Sim","Gasol.","2",NA,4,"Automatico","4x4","4-5",29,"Preto",12,4391,5,2020-05-08,"Sim","FM",4,2813,"Semi-novo","Econômico"
45772116,"1935","TOYOTA","Tundra",2016,"SUV","Sim","gasolina","4.6","254805 km",8,"Automatico","4x4","4-5",30,"Branco",12,941,1,2021-12-19,"Sim","AM/FM",6,7040,"Usado","Econômico"
45322410,"765","MERCEDES-BENZ","C 300",2015,"Sedan","Sim","Gasol.","2","45000 km",6,"Automatico","Traseira","4-5",30,"Cinza",6,49237,1,2020-12-16,"Não","AM/FM",10,3689,"Usado","Médio"
45748880,"1091","TOYOTA","Camry",2016,"Sedan","Sim","Gasolina","2.5","72678 km",4,"Tiptronic","Dianteira","4-5",5,"Cinza",6,21012,2,2020-03-04,"Sim","AM/FM",6,2049,"Usado","Médio"
45803082,"1079","HYUNDAI","Santa FE",2018,"SUV","Sim","DIESEL","2","61640 km",4,"Automatico","Dianteira","4-5",28,"Azul",4,56513,2,2022-07-16,"Sim","AM",8,6830,"Semi-novo","Luxo"
45812039,"-","TOYOTA","Camry",2009,"Sedan","Sim","Hibrido","2.4","300000 km",4,"Manual","Dianteira","4-5",17,"Bege",0,17876,2,2021-04-03,"Não","AM",1,9754,"Usado","Econômico"
45648195,"753","HYUNDAI","Sonata",2012,"Sedan","Sim","Hibrido","2.4","93816 km",4,"Automatico","Dianteira","4-5",7,"Preto",0,282,5,2022-03-21,"Não","FM",1,6683,"Usado","Econômico"
45193146,"1051","HYUNDAI","Santa FE",2016,"SUV","Nao","gasolina","2.4","113771 km",4,"Automatico","4x4","4-5",19,"Laranja",7,38260,5,2021-06-14,"Sim","FM",1,1143,"Usado","Médio"
45763712,"-","TOYOTA","Prius",2013,"Sedan","Sim","Hibrido","1.8","100000 km",4,"Variator","Dianteira","4-5",30,"Branco",8,45,5,2020-08-18,"Sim","FM",4,9906,"Usado","Econômico"
44106073,"-","TOYOTA","Vitz",2010,"Hatchback","Nao","Gasolina","1","95000 km",3,"Variator","Dianteira","4-5",3,"Verde",2,10349,3,2021-12-03,"Não","AM/FM",4,3559,"Usado","Econômico"
45808501,"640","FORD","Escape",2013,"SUV","Sim","Gasolina","2","69813 km",4,"Automatico","Dianteira","4-5",16,"Verde",12,392,2,2022-03-11,"Sim","AM",7,3012,"Usado","Econômico"
45732368,"891","HYUNDAI","Santa FE",2016,"SUV","Sim","Diesel","2","121098 km",4,"Automatico","Dianteira","4-5",21,"Branco",4,NA,1,2021-10-16,"Sim","FM",4,1823,"Usado",NA
45753475,"-","MITSUBISHI","Lancer",2007,"Sedan","Nao","gasolina","2","249600 km",4,"Tiptronic","Dianteira","4-5",31,"Cinza",6,12544,4,2021-01-11,"Não","AM",10,2686,"Usado","Econômico"
45790621,"-","MERCEDES-BENZ","E 220",2000,"Sedan","Nao","Gasolina","2.4","19000 km",6,"Tiptronic","Traseira","4-5",7,"Azul",4,10036,1,2022-07-25,"Não","AM/FM",4,5014,"Usado","Econômico"
36557799,"-","MERCEDES-BENZ","Sprinter",2007,"Microonibus","Nao","Dies.","2.2 Turbo","296000 km",4,"Manual","Traseira","4-5",18,"Preto",2,23204,3,2021-04-14,"Sim","AM/FM",4,3579,"Usado","Médio"
45793296,"764","CHEVROLET","Orlando",2015,"SUV","Sim","gasolina","2","28633 km",4,"Automatico","Dianteira","4-5",17,"Preto",4,NA,1,2022-11-24,"Sim","AM/FM",9,8771,"Usado",NA
45797597,"531","HYUNDAI","Elantra",2012,"Sedan","Sim","GASOLINA","1.6","108900 km",4,"Automatico","Dianteira","4-5",13,"Prata",4,20209,2,2020-07-19,"Sim","AM/FM",0,2339,"Usado","Médio"
45814860,"1249","TOYOTA","RAV 4",2017,"SUV","Sim","Gasolina","2.5","47301 km",4,"Automatico","Dianteira","4-5",21,"Red",12,7056,1,2022-03-11,"Não","FM",8,1361,"Usado","Econômico"
45769271,"2455","LEXUS","GX 470",2008,"SUV","Sim","gasolina","4.7","263190 km",8,"Automatico","4x4","4-5",32,"Branco",0,862,5,2020-03-23,"Não","AM/FM",5,9237,"Usado","Econômico"
45642330,"394","TOYOTA","Camry",2014,"Sedan","Sim","Hibrido","2.5","109798 km",4,"Automatico","Dianteira","4-5",32,"Branco",12,5488,1,2021-03-19,"Sim","FM",6,9987,"Usado","Econômico"
45772734,"924","HONDA","Hr-v",2017,"SUV","Sim","Gasol.","1.8","0 km",4,"Automatico","4x4","4-5",12,"Azul",12,470,3,2021-12-17,"Não","FM",6,7533,"Usado","Econômico"
45796751,"1347","HYUNDAI","H1",2008,"Minivan","Sim","Diesel","2.5","92605 km",4,"Automatico","Dianteira","4-5",1,"Prata",4,15681,4,2021-07-19,"Não","AM",1,1445,"Usado","Econômico"
45803687,"707","HYUNDAI","Tucson",2011,"SUV","Sim","DIESEL","2","171340 km",4,"Automatico","Dianteira","4-5",3,"Cinza",4,17054,1,2021-03-23,"Não","FM",8,2800,"Usado","Econômico"
45771832,"697","HYUNDAI","Elantra",2015,"Sedan","Sim","Gasolina","1.8","154045 km",4,"Automatico","Dianteira","4-5",32,"Branco",12,392,1,2022-04-20,"Sim","AM/FM",3,2501,"Usado","Econômico"
45776068,"702","KIA","RIO",2009,"Sedan","Nao","Gasol.","1.4","147600 km",4,"Manual","Dianteira","4-5",1,"Prata",4,10349,1,2020-10-25,"Não","AM",2,4392,"Usado","Econômico"
45804455,"770","HYUNDAI","Tucson",2016,"SUV","Sim","Dies.","1.7","62232 km",4,"Automatico","Dianteira","4-5",9,"Preto",4,40224,2,2022-03-09,"Sim","FM",0,6338,"Usado","Médio"
45755066,"308","TOYOTA","Prius",2014,"Hatchback","Nao","Hibrido","1.8",NA,4,"Automatico","Dianteira","4-5",15,"Branco",12,23000,4,2020-05-11,"Não","AM",7,8711,"Usado","Médio"
45794544,"-","TOYOTA","RAV 4",2008,"SUV","Sim","Dies.","2.2 Turbo","210000 km",4,"Manual","4x4","4-5",24,"Prata",8,27911,2,2020-06-12,"Não","FM",5,4865,"Usado","Médio"
45743174,"-","TOYOTA","Prius",2009,"Hatchback","Nao","Hibrido","1.8",NA,4,"Automatico","Dianteira","4-5",6,"Cinza",2,16308,1,2020-11-30,"Sim","FM",9,4102,"Usado","Econômico"
45788777,"-","NISSAN","Skyline",2001,"Sedan","Nao","Gás Natural","2.5","165000 km",6,"Tiptronic","Traseira","4-5",31,"Prata",2,6115,2,2022-05-24,"Sim","AM",10,2212,"Usado","Econômico"
45805574,"-","MITSUBISHI","Airtrek",2001,"SUV","Sim","Gás Natural","2","111111 km",4,"Tiptronic","Dianteira","4-5",20,"Prata",4,7527,4,2021-04-16,"Não","FM",8,5817,"Usado","Econômico"
45785371,"658","HONDA","Insight",2009,"Hatchback","Nao","Hibrido","1.3","278400 km",4,"Variator","Dianteira","4-5",3,"Preto",6,10349,3,2021-08-22,"Não","FM",3,6367,"Usado","Econômico"
45816277,"585","TOYOTA","Prius",2013,"Sedan","Nao","Hibrido","1.8","98000 km",4,"Variator","Dianteira","4-5",9,"Cinza",12,20385,2,2021-03-08,"Não","AM/FM",7,3489,"Usado","Médio"
45788798,"-","NISSAN","Skyline",2003,"Sedan","Sim","Gasol.","3","500 km",6,"Tiptronic","Traseira","4-5",26,"Preto",6,3136,2,2021-02-01,"Sim","AM",9,6108,"Usado","Econômico"
45707621,"781","TOYOTA","Camry LE",2012,"Sedan","Nao","Hibrido","2.5","78400 km",4,"Automatico","Dianteira","4-5",11,"Cinza",12,26030,3,2021-11-19,"Não","AM",7,6038,"Usado","Médio"
44993292,"-","BMW","525",2002,"Sedan","Sim","Gasolina","2.5",NA,4,"Automatico","Traseira","4-5",20,"Prata",6,4200,1,2020-09-02,"Não","FM",1,5206,"Usado","Econômico"
45813890,"1935","LEXUS","LS 460",2016,"Sedan","Sim","gasolina","4.6","45845 km",8,"Automatico","Traseira","4-5",29,"Marrom",12,25716,3,2022-12-25,"Não","AM",4,6905,"Usado","Médio"
45766264,"919","MERCEDES-BENZ","E 350",2012,"Sedan","Sim","Diesel","3","171221 km",6,"Automatico","Traseira","4-5",26,"Preto",12,9252,5,2021-03-09,"Não","FM",1,5730,"Usado","Econômico"
45803050,"1017","HYUNDAI","Santa FE",2017,"SUV","Sim","Diesel","2","113697 km",4,"Automatico","Dianteira","4-5",23,"Cinza",4,42717,5,2020-03-18,"Sim","AM/FM",10,3720,"Usado","Médio"
45797057,"639","HYUNDAI","Genesis",2014,"Cupê","Sim","gasolina","2","148915 km",4,"Automatico","Dianteira","4-5",21,"Cinza",4,31797,1,2021-06-17,"Sim","AM",9,6793,"Usado","Médio"
45793624,"1282","CHEVROLET","Captiva",2007,"SUV","Sim","DIESEL","2","67558 km",4,"Automatico","Dianteira","4-5",1,"Preto",4,7188,2,2021-08-29,"Não","AM/FM",4,2901,"Usado","Econômico"
45786813,"-","TOYOTA","Ist",2002,"Hatchback","Nao","Gasol.","1.3","131000 km",4,"Automatico","Dianteira","4-5",26,"Prata",2,8800,4,2021-03-20,"Não","AM/FM",6,5972,"Usado","Econômico"
45786533,"586","HYUNDAI","Elantra",2012,"Sedan","Nao","Gasol.","1.8","113600 km",4,"Automatico","Dianteira","4-5",21,"Branco",6,14426,1,2022-09-03,"Sim","AM/FM",0,4226,"Usado","Econômico"
45786991,"-","BMW","520",1995,"Sedan","Nao","GASOLINA","2","1111111 km",6,"Manual","Traseira","4-5",5,"Preto",2,4077,5,2021-07-21,"Sim","AM",4,7170,"Usado","Econômico"
45619019,"1172","MERCEDES-BENZ","E 350",2011,"Sedan","Sim","Diesel","3.5",NA,6,"Automatico","4x4","4-5",1,"Prata",12,157,5,2021-08-22,"Não","AM/FM",7,3492,"Usado","Econômico"
45810224,"753","CHEVROLET","Malibu",2012,"Sedan","Sim","Gasolina","2.4","130000 km",4,"Automatico","Dianteira","4-5",20,"Cinza",4,17346,3,2021-12-01,"Sim","FM",2,8389,"Usado","Econômico"
45571500,"-","FORD","Fusion",2017,"Sedan","Nao","Hibrido","2","40000 km",4,"Automatico","Dianteira","4-5",31,"Preto",10,80,4,2021-04-04,"Sim","FM",0,7570,"Usado","Econômico"
45769112,"834","TOYOTA","Tacoma",2013,"SUV","Sim","Gasolina","2.7","158870 km",4,"Automatico","Traseira","4-5",26,"Branco",12,314,2,2022-02-25,"Sim","AM/FM",9,5232,"Usado","Econômico"
45770069,"-","BMW","530",2011,"Sedan","Sim","GASOLINA","3",NA,4,"Tiptronic","Traseira","4-5",1,"Prata",12,31988,2,2020-12-14,"Não","FM",1,5952,"Usado","Médio"
44077249,"1974","HONDA","FIT",2019,"Hatchback","Nao","GASOLINA","1.3","6000 km",4,"Automatico","Dianteira","4-5",15,"Preto",2,12500,4,2021-11-06,"Não","FM",7,8870,"Semi-novo","Econômico"
45781928,"-","TOYOTA","Fortuner",2017,"SUV","Nao","Gasolina","2.7","20000 km",4,"Tiptronic","4x4","4-5",27,"Branco",8,67426,4,2020-03-17,"Não","FM",0,8178,"Usado","Luxo"
45720276,"1055","MERCEDES-BENZ","E 350",2013,"Sedan","Sim","Gasolina","3.5 Turbo","140800 km",6,"Automatico","4x4","4-5",12,"Preto",0,15681,1,2022-06-20,"Não","AM",0,4658,"Usado","Econômico"
45795846,"1604","MERCEDES-BENZ","S 550",2014,"Sedan","Sim","GASOLINA","5.5","42500 km",8,"Tiptronic","Dianteira","4-5",23,"Prata",12,125500,2,2020-05-28,"Sim","AM/FM",7,3881,"Usado","Muito Luxo"
45609089,"-","OPEL","Astra g",2000,"Vagao de carga","Nao","GASOLINA","1.6",NA,4,"Manual","Dianteira",">5",27,"Prata",2,4861,2,2020-09-06,"Não","FM",9,3242,"Usado","Econômico"
45757388,"1024","FORD","Fusion",2010,"Sedan","Sim","gasolina","2.5","178330 km",4,"Automatico","Dianteira","4-5",7,"Preto",12,784,1,2022-11-16,"Sim","AM/FM",6,3063,"Usado","Econômico"
45370037,"-","TOYOTA","Prius",2011,"Hatchback","Nao","Hibrido","1.5","77000 km",7,"Tiptronic","Dianteira","4-5",9,"Branco",12,30,1,2021-10-16,"Não","AM/FM",3,1729,"Usado","Econômico"
45813710,"585","TOYOTA","Prius",2013,"Hatchback","Sim","Hibrido","1.8","492642 km",4,"Automatico","Dianteira","4-5",6,"Prata",12,5175,1,2022-04-27,"Não","AM/FM",0,8033,"Usado","Econômico"
45653687,"1646","LEXUS","GX 460",2015,"SUV","Sim","Gasolina","4.6","188078 km",8,"Automatico","4x4","4-5",18,"Preto",0,941,1,2022-06-20,"Sim","FM",4,4074,"Usado","Econômico"
45101783,"917","LAND ROVER","Discovery",2013,"SUV","Sim","Dies.","3.0 Turbo","135000 km",6,"Tiptronic","4x4","4-5",5,"Azul",12,62722,4,2020-07-12,"Não","FM",5,4192,"Usado","Luxo"
45816609,"-","LEXUS","CT 200h F SPORT",2012,"Hatchback","Sim","Hibrido","1.8","157000 km",4,"Tiptronic","Dianteira","4-5",32,"Preto",10,31361,1,2022-07-01,"Sim","FM",3,2888,"Usado","Médio"
45781968,"-","MERCEDES-BENZ","200",1996,"Sedan","Nao","Gás Natural","2","233000 km",4,"Manual","Traseira","4-5",12,"Verde",6,6272,4,2022-11-20,"Sim","AM",1,6470,"Usado","Econômico"
45809814,"595","TOYOTA","Aqua",2015,"Hatchback","Sim","Gasol.","1.5","45650 km",4,"Automatico","Dianteira","4-5",28,"Cinza",4,25456,3,2021-02-16,"Sim","FM",2,5992,"Usado","Médio"
45777260,"-","SUZUKI","Grand Vitara",2000,"SUV","Nao","Gasolina","2.5","182000 km",6,"Automatico","4x4","4-5",4,"Preto",2,10349,1,2020-08-17,"Sim","AM/FM",9,5585,"Usado","Econômico"
45416629,"-","HONDA","Civic",2002,"Hatchback","Nao","Gasol.","1.5","157000 km",4,"Variator","Dianteira","4-5",13,"Vermelho",4,NA,5,2020-06-07,"Sim","AM",2,2329,"Usado",NA
45784158,"-","CHEVROLET","Camaro",2011,"SUV","Sim","Gasolina","3.6","84800 km",6,"Tiptronic","Traseira","2-3",11,"Red",8,36065,5,2020-07-22,"Sim","AM",5,6869,"Usado","Médio"
45797603,"1024","HYUNDAI","H1",2010,"Minivan","Sim","diesel","2.5",NA,4,"Automatico","Dianteira","4-5",1,"Preto",4,15847,5,2020-10-14,"Não","FM",8,2982,"Usado","Econômico"
45804268,"836","HYUNDAI","Tucson",2010,"SUV","Sim","diesel","2","107374 km",4,"Automatico","Dianteira","4-5",25,"Cinza",4,24709,5,2022-01-15,"Não","AM/FM",6,6838,"Usado","Médio"
45804917,"642","HYUNDAI","Tucson",2012,"SUV","Sim","diesel","2","132976 km",4,"Automatico","Dianteira","4-5",21,"Prata",4,24267,5,2021-06-01,"Sim","AM/FM",4,6461,"Usado","Médio"
45765665,"629","NISSAN","Juke",2015,"SUV","Sim","GASOLINA","1.6","103358 km",4,"Automatico","4x4","4-5",21,"Azul",0,NA,1,2021-09-14,"Não","AM",3,1616,"Usado",NA
45647877,"915","AUDI","A7",2014,"Hatchback","Sim","Gasolina","3",NA,6,"Automatico","4x4","4-5",18,"Cinza",0,4704,3,2022-05-29,"Sim","AM/FM",5,8745,"Usado","Econômico"
45808178,"-","FORD","Maverick",1995,"SUV","Nao","Gás Natural","2.4","239000 km",4,"Manual","4x4","4-5",28,"Vermelho",2,7370,1,2022-08-11,"Não","AM",6,3147,"Usado","Econômico"
45766534,"1172","MERCEDES-BENZ","E 350",2011,"Sedan","Sim","diesel","3.5","119379 km",6,"Automatico","4x4","4-5",18,"Prata",12,16621,1,2020-12-31,"Não","AM/FM",9,5888,"Usado","Econômico"
45337631,"1249","TOYOTA","Camry",2017,"Sedan","Sim","Gasol.","2.5","32000 km",4,"Tiptronic","Dianteira","4-5",22,"Preto",10,32929,2,2022-11-28,"Não","AM/FM",9,3422,"Usado","Médio"
45804386,"707","HYUNDAI","Tucson",2011,"SUV","Sim","DIESEL","2","193926 km",4,"Automatico","Dianteira","4-5",16,"Preto",4,20005,2,2021-09-26,"Não","AM/FM",8,8625,"Usado","Médio"
45813194,"503","TOYOTA","Prius C",2012,"Sedan","Sim","Hibrido","1.5","128000 km",4,"Automatico","Dianteira","4-5",30,"Red",8,15053,5,2022-02-07,"Não","FM",2,2545,"Usado","Econômico"
45758715,"-","MERCEDES-BENZ","C 180",1999,"Sedan","Nao","GASOLINA","1.8","214500 km",4,"Manual","Traseira","4-5",6,"Preto",4,10976,1,2022-09-23,"Sim","FM",7,3630,"Usado","Econômico"
45792233,"-","RENAULT","Laguna",2003,"Hatchback","Sim","Diesel","1.9 Turbo","70000 km",4,"Manual","Dianteira","4-5",13,"Prata",4,7213,2,2020-06-21,"Sim","AM/FM",3,1535,"Usado","Econômico"
45695613,"777","TOYOTA","Camry",2014,"Sedan","Sim","Gasol.","2.5","118582 km",4,"Tiptronic","Dianteira","4-5",26,"Branco",12,16308,1,2021-02-10,"Não","AM/FM",0,5514,"Usado","Econômico"
45775770,"-","HONDA","FIT",2004,"Hatchback","Nao","gasolina","1.3","175000 km",4,"Variator","Dianteira","4-5",9,"Prata",0,7840,5,2020-03-24,"Sim","AM/FM",2,1882,"Usado","Econômico"
45687064,"-","AUDI","Allroad",2015,"Universal","Sim","diesel","3.0 Turbo","92000 km",6,"Tiptronic","4x4","4-5",9,"Cinza",8,92515,1,2021-03-04,"Não","FM",5,7967,"Usado","Luxo"
45773572,"779","TOYOTA","Camry",2013,"Sedan","Sim","Hibrido","2.5",NA,4,"Automatico","Dianteira","4-5",3,"Prata",12,392,2,2020-10-05,"Não","FM",1,8919,"Usado","Econômico"
45804595,"880","HYUNDAI","Tucson",2018,"SUV","Sim","Gasolina","1.6","14661 km",4,"Automatico","Dianteira","4-5",15,"Azul",4,61521,3,2022-05-20,"Não","AM/FM",0,4370,"Semi-novo","Luxo"
45730367,"639","SSANGYONG","REXTON",2014,"SUV","Sim","DIESEL","2","97700 km",4,"Automatico","Dianteira","4-5",23,"Marrom",4,41811,2,2020-07-05,"Não","FM",9,4093,"Usado","Médio"
45797476,"1047","HYUNDAI","Elantra",2007,"Sedan","Sim","GASOLINA","1.6","114540 km",4,"Automatico","Dianteira","4-5",22,"Prata",4,11704,5,2020-05-08,"Sim","AM",8,7324,"Usado","Econômico"
45730607,"528","HYUNDAI","Elantra",2014,"Sedan","Sim","Gasolina","1.6","80856 km",4,"Automatico","Dianteira","4-5",14,"Cinza",4,28241,2,2020-05-29,"Sim","AM/FM",2,4898,"Usado","Médio"
45815274,"919","MERCEDES-BENZ","C 300",2012,"Sedan","Sim","Gasolina","3",NA,6,"Automatico","4x4","4-5",10,"Prata",12,NA,5,2020-05-20,"Sim","AM",10,2229,"Usado",NA
45795502,"-","HONDA","FIT",2010,"Hatchback","Nao","Gasolina","1.3","0 km",4,"Variator","Dianteira","4-5",25,"Preto",4,12544,1,2021-06-26,"Sim","FM",7,5189,"Usado","Econômico"
44922521,"586","HYUNDAI","Elantra Limited",2012,"Sedan","Sim","GASOLINA","1.8","87646 km",4,"Automatico","Dianteira","4-5",28,"Prata",8,12388,2,2020-11-20,"Não","FM",2,9516,"Usado","Econômico"
45813435,"1249","TOYOTA","Camry",2017,"Sedan","Sim","gasolina","2.5","96093 km",4,"Automatico","Dianteira","4-5",19,"Red",12,470,5,2021-12-18,"Sim","FM",6,1797,"Usado","Econômico"
45788013,"-","VOLKSWAGEN","Jetta",2000,"Sedan","Nao","Gasolina","2","206586 km",6,"Manual","Dianteira","4-5",32,"Verde",2,3700,3,2021-11-02,"Sim","AM/FM",7,4011,"Usado","Econômico"
45804170,"707","HYUNDAI","Tucson",2011,"SUV","Sim","Diesel","2","151186 km",4,"Automatico","Dianteira","4-5",16,"Prata",4,26475,4,2021-02-16,"Sim","AM/FM",0,4471,"Usado","Médio"
45732380,"911","HYUNDAI","Santa FE",2010,"SUV","Sim","diesel","2.2","185987 km",4,"Automatico","Dianteira","4-5",18,"Branco",4,19309,1,2022-01-02,"Sim","FM",10,3722,"Usado","Econômico"
45788298,"-","BMW","225",2000,"Sedan","Sim","GASOLINA","2.5",NA,6,"Manual","Traseira","4-5",19,"Preto",8,6899,4,2022-08-01,"Sim","AM",7,5541,"Usado","Econômico"
45810228,"753","CHEVROLET","Malibu",2012,"Sedan","Sim","GASOLINA","2.4",NA,4,"Automatico","Dianteira","4-5",2,"Cinza",4,20237,1,2020-04-15,"Sim","AM/FM",3,4279,"Usado","Médio"
45792292,"640","KIA","Optima",2013,"Sedan","Sim","Gasolina","2","47232 km",4,"Automatico","Dianteira","4-5",31,"Prata",4,8634,1,2021-02-05,"Não","AM",4,4534,"Usado","Econômico"
45700903,"1017","HYUNDAI","Elantra",2017,"Sedan","Nao","gasolina","2","60000 km",4,"Tiptronic","Dianteira","4-5",30,"Branco",8,24462,3,2020-08-31,"Sim","FM",7,7279,"Usado","Médio"
45816568,"584","HYUNDAI","Elantra",2014,"Sedan","Sim","GASOLINA","1.8","101526 km",4,"Automatico","Dianteira","4-5",21,"Prata",12,941,5,2021-01-28,"Sim","AM",4,1288,"Usado","Econômico"
45809295,"501","HONDA","FIT",2014,"Hatchback","Sim","GASOLINA","1.5",NA,4,"Automatico","Dianteira","4-5",13,"Prata",4,NA,5,2021-10-22,"Sim","FM",5,1398,"Usado",NA
45768262,"645","TOYOTA","Prius",2011,"SUV","Sim","Hibrido","1.8","489584 km",4,"Automatico","Dianteira","4-5",24,"Cinza",12,5018,2,2022-05-02,"Não","AM/FM",9,3827,"Usado","Econômico"
44804630,"-","FORD","S-max",2007,"Universal","Sim","DIESEL","2.0 Turbo","216000 km",4,"Manual","Dianteira","4-5",24,"Azul",8,NA,3,2022-05-26,"Não","AM",8,5110,"Usado",NA
45388275,"-","BMW","525 i",2003,"Sedan","Sim","Gasolina","2.5","190000 km",6,"Tiptronic","Traseira","4-5",31,"Cinza",6,9408,4,2021-06-18,"Sim","FM",3,7278,"Usado","Econômico"
45795857,"-","MERCEDES-BENZ","E 500",2003,"Sedan","Sim","Gasolina","5","0 km",8,"Tiptronic","Traseira","4-5",2,"Preto",12,14740,2,2021-07-30,"Sim","AM",8,9505,"Usado","Econômico"
44775903,"-","TOYOTA","Camry SE",2016,"Sedan","Sim","Gasol.","2.5","15000 km",4,"Tiptronic","Dianteira","4-5",3,"Prata",12,37633,3,2020-02-01,"Não","AM",4,2791,"Usado","Médio"
