ID,Débitos,Fabricante,Modelo,Ano,Categoria,Couro,Combustivel,Volume_motor,Km,Cilindros,Tipo_cambio,Tração,Portas,Rodas,Cor,Airbags,Preco,Numero_proprietarios,Data_ultima_lavagem,Adesivos_personalizados,Radio_AM_FM,Historico_troca_oleo,Codigo_concessionaria,Classificacao_Veiculo,Faixa_Preco,Dias_desde_lavagem
45797586,583,HYUNDAI,Elantra,2011,Sedan,Sim,Gasolina,1.6,94910.0,4,Automatico,Dianteira,4-5,6,Prata,4,20266.0,5,2021-10-16,Sim,AM,8,3793,Usado,Médio,1659
45652871,753,HYUNDAI,Sonata,2012,Sedan,Sim,Híbrido,2.4,226814.0,4,Automatico,Dianteira,4-5,27,Preto,0,282.0,1,2021-09-08,Sim,FM,4,7969,Usado,Econômico,1697
45803884,1079,HYUNDAI,Tucson,2018,SUV,Sim,Diesel,2.0,46503.0,4,Automatico,Dianteira,4-5,17,Cinza,4,54346.0,1,2022-11-26,Não,FM,5,5487,Semi-novo,Luxo,1253
45766363,1017,KIA,Avella,2017,Sedan,Sim,Gasolina,2.0,11971.0,4,Automatico,Dianteira,4-5,3,Prata,12,1019.0,1,2021-07-18,Sim,FM,0,3969,Usado,Econômico,1749
45766068,1529,MERCEDES-BENZ,C 180,1995,Sedan,Nao,Gasolina,1.8,2014.0,4,Manual,Traseira,4-5,20,Preto,2,4077.0,3,2022-06-07,Não,FM,9,2782,Usado,Econômico,1425
45807549,753,KIA,Optima,2012,Sedan,Sim,Híbrido,2.4,119700.0,4,Tiptronic,Dianteira,4-5,11,Branco,10,18817.0,5,2021-12-08,Sim,AM/FM,9,7030,Usado,Econômico,1606
45812754,1079,KIA,SOUL,2018,Sedan,Sim,Gasolina,2.0,91283.0,4,Automatico,Dianteira,4-5,18,Branco,12,549.0,5,2022-11-28,Sim,FM,6,6719,Semi-novo,Econômico,1251
44105224,1091,TOYOTA,RAV 4,2016,SUV,Nao,Gasolina,2.5,,4,Tiptronic,Dianteira,4-5,22,Vermelho,8,40769.0,2,2022-08-06,Sim,FM,2,7549,Usado,Médio,1365
45764483,1399,MERCEDES-BENZ,E 350,2010,Sedan,Sim,Diesel,3.5,189530.0,6,Automatico,4x4,4-5,31,Preto,12,12388.0,2,2022-07-14,Sim,AM,8,5132,Usado,Econômico,1388
45732675,836,HYUNDAI,Sonata,2010,Sedan,Sim,Gasolina,2.0,171734.0,4,Automatico,Dianteira,4-5,5,Prata,4,14454.0,1,2020-08-17,Sim,FM,7,7802,Usado,Econômico,2084
45809120,502,TOYOTA,Aqua,2013,Hatchback,Sim,Híbrido,1.5,143686.0,4,Automatico,Dianteira,4-5,24,Branco,4,6611.0,2,2021-12-22,Sim,AM,5,9347,Usado,Econômico,1592
45815319,781,TOYOTA,RAV 4,2012,SUV,Sim,Gasolina,2.5,157232.0,4,Automatico,Dianteira,4-5,1,Prata,12,7527.0,2,2021-02-27,Sim,AM/FM,7,4011,Usado,Econômico,1890
45644470,640,FORD,Fusion,2013,Sedan,Sim,Híbrido,2.0,215965.0,4,Automatico,Dianteira,4-5,16,Preto,0,392.0,1,2022-12-26,Sim,AM,0,8666,Usado,Econômico,1223
45758080,1646,LEXUS,GX 470,2015,SUV,Sim,Gasolina,4.6,106918.0,8,Automatico,4x4,4-5,30,Preto,0,47042.0,3,2021-04-08,Não,AM,10,2709,Usado,Médio,1850
45416975,1202,HYUNDAI,Sonata,2017,Sedan,Nao,Gasolina,2.4,50000.0,4,Tiptronic,Dianteira,4-5,25,Branco,10,25089.0,5,2020-01-08,Sim,AM/FM,8,5485,Usado,Médio,2306
45781796,0,BMW,325,2003,Sedan,Nao,Gasolina,2.5,76000.0,6,Automatico,Traseira,4-5,21,Prata,6,10663.0,1,2021-06-26,Sim,AM,5,1228,Usado,Econômico,1771
45800897,0,MERCEDES-BENZ,Sprinter,1998,Microonibus,Sim,Diesel,2.9,111111.0,5,Manual,Traseira,4-5,19,Branco,1,20385.0,3,2020-05-29,Não,AM/FM,6,5849,Usado,Médio,2164
45773185,934,SUBARU,Forester,2015,SUV,Sim,Gasolina,2.5,90392.0,4,Automatico,4x4,4-5,12,Branco,0,6899.0,1,2020-01-21,Sim,FM,7,4051,Usado,Econômico,2293
45816267,1451,BMW,X6,2011,SUV,Sim,Gasolina,4.4,147677.0,8,Automatico,4x4,4-5,10,Red,12,8154.0,5,2021-06-16,Não,AM/FM,2,6237,Usado,Econômico,1781
45738884,781,TOYOTA,Camry,2012,Sedan,Sim,Gasolina,2.5,,4,Tiptronic,Dianteira,4-5,24,Cinza,8,21012.0,4,2021-11-30,Sim,FM,1,3179,Usado,Médio,1614
45772502,1324,TOYOTA,Highlander,2010,Sedan,Sim,Híbrido,3.3,345405.0,6,Automatico,4x4,4-5,7,Prata,12,5645.0,3,2020-03-21,Sim,AM,1,2833,Usado,Econômico,2233
44063410,2266,HONDA,Fred,2018,Minivan,Nao,Híbrido,1.5,0.0,4,Automatico,Dianteira,4-5,30,Azul,2,16000.0,1,2020-05-23,Sim,AM,4,9323,Semi-novo,Econômico,2170
45803619,1024,HYUNDAI,H1,2010,Minivan,Sim,Diesel,2.5,92336.0,4,Automatico,Dianteira,4-5,11,Prata,4,21009.0,5,2021-09-17,Não,AM/FM,3,1690,Usado,Médio,1688
45772862,0,MERCEDES-BENZ,C 300,2015,Sedan,Sim,Gasolina,2.0,83000.0,6,Tiptronic,Traseira,4-5,1,Preto,12,64917.0,1,2020-08-26,Não,AM,1,2033,Usado,Luxo,2075
45769430,1053,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,3.5,200179.0,6,Automatico,4x4,4-5,31,Preto,12,30734.0,2,2021-05-24,Sim,AM,0,7779,Usado,Médio,1804
45038933,0,FORD,C-MAX,2013,Hatchback,Sim,Híbrido,2.0,93450.0,4,Automatico,Dianteira,4-5,30,Branco,10,19757.0,5,2020-10-16,Não,AM,1,1905,Usado,Econômico,2024
45804352,1172,LEXUS,ES 300,2011,Sedan,Sim,Gasolina,3.5,63905.0,4,Automatico,Dianteira,4-5,4,Prata,4,39026.0,4,2021-02-07,Sim,AM,10,5869,Usado,Médio,1910
45778106,0,BMW,320 Gran Turismo,1999,Sedan,Sim,Gasolina,2.2,,6,Manual,Traseira,4-5,2,Azul,2,6272.0,3,2020-01-04,Sim,AM/FM,6,6791,Usado,Econômico,2310
45773389,0,MERCEDES-BENZ,E 280 CDI,2008,Sedan,Sim,Diesel,3.0,292000.0,6,Tiptronic,Traseira,4-5,8,Prata,12,24462.0,1,2022-01-05,Não,AM,1,6805,Usado,Médio,1578
45689434,502,TOYOTA,Prius C,2013,Hatchback,Nao,Híbrido,1.5,0.0,4,Tiptronic,Dianteira,4-5,11,Branco,12,,4,2021-03-18,Não,AM/FM,2,3080,Usado,,1871
45815542,0,AUDI,A4,2010,Sedan,Sim,Gasolina,2.0,220000.0,4,Tiptronic,4x4,4-5,24,Preto,8,17562.0,2,2021-11-20,Sim,FM,7,3083,Usado,Econômico,1624
45813397,1018,BMW,X5,2011,SUV,Sim,Gasolina,3.0,196330.0,6,Automatico,4x4,4-5,18,Branco,12,188.0,2,2020-11-19,Não,AM/FM,4,3748,Usado,Econômico,1990
45640545,640,FORD,Fusion,2013,Sedan,Sim,Híbrido,2.0,320554.0,4,Automatico,Dianteira,4-5,28,Branco,0,4077.0,2,2021-01-21,Sim,FM,3,4380,Usado,Econômico,1927
45809902,1017,HONDA,Civic,2017,Sedan,Sim,Gasolina,2.0,41747.0,4,Automatico,Dianteira,4-5,26,Branco,4,50526.0,1,2020-04-08,Sim,AM/FM,9,6454,Usado,Luxo,2215
45796915,518,TOYOTA,RAV 4,2016,SUV,Nao,Híbrido,2.5,19000.0,4,Tiptronic,4x4,4-5,7,Azul,12,48610.0,5,2022-10-14,Não,FM,2,4241,Usado,Médio,1296
45552669,0,SUBARU,Legacy,2005,Universal,Nao,Gasolina,2.0,234082.0,4,Tiptronic,4x4,4-5,28,Branco,4,4077.0,2,2021-01-16,Sim,AM/FM,9,1962,Usado,Econômico,1932
45816274,1304,BMW,X6,2013,SUV,Sim,Gasolina,4.4,118656.0,8,Automatico,4x4,4-5,29,Preto,12,627.0,4,2020-11-20,Sim,AM,9,1535,Usado,Econômico,1989
45635209,642,VOLKSWAGEN,Jetta,2012,Sedan,Sim,Diesel,2.0,150285.0,4,Automatico,Dianteira,4-5,8,Prata,12,2117.0,3,2021-03-03,Não,AM/FM,0,8853,Usado,Econômico,1886
45696847,934,FORD,Fusion,2015,Sedan,Nao,Gasolina,2.5,,4,Tiptronic,Dianteira,4-5,18,Preto,8,19444.0,1,2020-01-29,Sim,FM,9,8836,Usado,Econômico,2285
45785735,761,TOYOTA,Prius,2010,Sedan,Nao,Híbrido,1.8,133000.0,4,Variator,Dianteira,4-5,30,Branco,10,15681.0,3,2020-11-09,Sim,AM/FM,1,5111,Usado,Econômico,2000
45810830,353,TOYOTA,Prius,2015,Hatchback,Sim,Híbrido,1.8,134835.0,4,Automatico,Dianteira,4-5,4,Cinza,12,1176.0,1,2021-03-11,Sim,AM,8,2405,Usado,Econômico,1878
45775358,0,TOYOTA,Vitz,2002,Sedan,Nao,Gasolina,1.0,90000.0,4,Automatico,Dianteira,2-3,18,Rosa,2,7527.0,5,2022-09-19,Não,AM/FM,1,5116,Usado,Econômico,1321
45781782,0,TOYOTA,Vitz,2001,Cupê,Nao,Gasolina,1.0,175000.0,4,Automatico,Dianteira,2-3,6,Rosa,2,5175.0,4,2020-09-22,Não,AM/FM,7,4985,Usado,Econômico,2048
45758250,1363,LEXUS,GX 460,2012,SUV,Sim,Gasolina,4.6,229334.0,8,Automatico,4x4,4-5,2,Preto,0,52059.0,4,2020-04-21,Sim,AM/FM,4,6020,Usado,Luxo,2202
45772787,1172,MERCEDES-BENZ,E 350,2011,Sedan,Sim,Diesel,3.5,119379.0,6,Automatico,4x4,4-5,3,Prata,12,,5,2020-10-20,Sim,AM,8,3155,Usado,,2020
45813942,2148,MERCEDES-BENZ,E 36 AMG,2010,Sedan,Sim,Gasolina,5.5,199203.0,8,Automatico,Traseira,4-5,24,Preto,12,470.0,5,2021-08-29,Não,AM/FM,3,1055,Usado,Econômico,1707
45728508,971,SSANGYONG,REXTON,2016,SUV,Sim,Diesel,2.2,94638.0,4,Automatico,Dianteira,4-5,23,Cinza,4,52106.0,4,2020-07-26,Não,FM,6,9741,Usado,Luxo,2106
44010350,0,TOYOTA,Camry,2007,Sedan,Sim,Híbrido,2.4,22000.0,4,Automatico,Dianteira,4-5,16,Prata,10,18503.0,5,2021-05-21,Sim,AM,8,5153,Usado,Econômico,1807
45207126,637,SUZUKI,Swift,2014,Hatchback,Nao,Gasolina,0.7,11000.0,3,Automatico,Dianteira,4-5,12,Prata,2,9000.0,3,2020-02-16,Sim,AM/FM,9,4126,Usado,Econômico,2267
45793831,891,HYUNDAI,Elantra,2016,Sedan,Nao,Gasolina,2.0,67000.0,4,Tiptronic,Dianteira,4-5,18,Preto,12,21326.0,3,2020-07-12,Sim,AM,6,2795,Usado,Médio,2120
45081638,0,HONDA,FIT,2012,Hatchback,Nao,Gasolina,1.3,145000.0,4,Automatico,Dianteira,4-5,21,Prata,6,30.0,5,2022-06-12,Não,AM,10,9639,Usado,Econômico,1420
45781066,900,MITSUBISHI,Outlander sport,2015,SUV,Nao,Gasolina,2.4,177600.0,4,Automatico,Dianteira,4-5,13,Preto,7,19444.0,4,2021-05-21,Sim,AM/FM,4,6568,Usado,Econômico,1807
45616095,640,SUZUKI,SX4,2013,Sedan,Sim,Gasolina,2.0,193504.0,4,Automatico,Dianteira,4-5,30,Red,0,1411.0,1,2022-07-14,Não,FM,1,1641,Usado,Econômico,1388
45776408,0,OPEL,Astra astra,1997,Vagao de carga,Nao,Gasolina,2.0,290000.0,4,Manual,Dianteira,4-5,21,Red,2,2500.0,2,2020-09-13,Sim,FM,2,5350,Usado,Econômico,2057
45770559,751,KIA,Optima,2013,Sedan,Sim,Gasolina,2.4,180800.0,4,Automatico,Dianteira,4-5,7,Branco,4,11604.0,2,2020-07-19,Sim,AM/FM,4,7372,Usado,Econômico,2113
45798717,0,AUDI,A4,2008,Sedan,Sim,Gasolina,2.0,190400.0,6,Variator,Dianteira,4-5,23,Preto,12,14113.0,2,2020-04-25,Não,AM/FM,10,3804,Usado,Econômico,2198
45649180,607,TOYOTA,Camry,2019,Sedan,Sim,Híbrido,2.5,39552.0,4,Automatico,Dianteira,4-5,6,Preto,12,251.0,2,2020-10-23,Não,AM/FM,5,5799,Semi-novo,Econômico,2017
44897120,528,FORD,Fiesta,2014,Sedan,Nao,Gasolina,1.6,107738.0,4,Tiptronic,Dianteira,4-5,5,Azul,12,8311.0,2,2022-10-15,Não,AM/FM,8,9552,Usado,Econômico,1295
45431202,475,CHEVROLET,Cruze,2012,Sedan,Sim,Gasolina,1.4,74000.0,4,Automatico,Dianteira,4-5,21,Prata,8,15994.0,3,2021-05-02,Sim,AM/FM,5,2250,Usado,Econômico,1826
45792370,0,OPEL,Astra,2000,Hatchback,Nao,Gasolina,1.6,215000.0,4,Automatico,Dianteira,2-3,16,Prata,0,,3,2020-11-08,Sim,FM,4,5479,Usado,,2001
45806193,761,TOYOTA,Prius,2010,Sedan,Sim,Híbrido,1.8,368000.0,4,Variator,Dianteira,4-5,1,Cinza,11,13172.0,1,2021-08-27,Não,FM,0,4922,Usado,Econômico,1709
45480875,0,MERCEDES-BENZ,311,1998,Vagao de carga,Nao,Diesel,2.8,0.0,6,Manual,Traseira,2-3,27,Azul,2,15994.0,5,2021-11-16,Sim,AM/FM,3,5216,Usado,Econômico,1628
45809147,833,CHEVROLET,Captiva,2015,SUV,Sim,Diesel,2.2,69320.0,4,Automatico,Dianteira,4-5,15,Prata,4,27174.0,2,2020-05-25,Sim,FM,3,4133,Usado,Médio,2168
45644970,1750,TOYOTA,Highlander,2008,SUV,Sim,Híbrido,3.3,0.0,6,Automatico,4x4,4-5,13,Prata,12,314.0,4,2022-04-09,Não,AM,0,6035,Usado,Econômico,1484
45812861,503,HONDA,Civic,2012,Sedan,Sim,Híbrido,1.5,142000.0,4,Automatico,Dianteira,4-5,11,Branco,8,14113.0,4,2021-01-23,Não,FM,10,9850,Usado,Econômico,1925
45802099,777,TOYOTA,Camry SE,2014,Sedan,Sim,Gasolina,2.5,29800.0,4,Automatico,Dianteira,4-5,16,Branco,6,22580.0,2,2022-05-17,Não,AM/FM,1,2581,Usado,Médio,1446
45540437,0,HONDA,FIT,2006,Hatchback,Nao,Gasolina,1.3,163000.0,4,Variator,Dianteira,4-5,11,Prata,2,8311.0,1,2021-11-06,Sim,AM,2,1094,Usado,Econômico,1638
45792100,626,KIA,Cerato,2015,Sedan,Sim,Gasolina,1.6,41250.0,4,Automatico,Dianteira,4-5,17,Preto,4,20918.0,4,2020-11-12,Sim,FM,7,7185,Usado,Médio,1997
45773676,781,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,214098.0,4,Automatico,Dianteira,4-5,26,Prata,12,4077.0,1,2021-12-07,Sim,FM,8,5535,Usado,Econômico,1607
45798472,0,MERCEDES-BENZ,E 320,2004,Sedan,Sim,Gasolina,3.2,,6,Tiptronic,Traseira,4-5,24,Prata,8,16308.0,3,2020-11-14,Sim,AM,7,4960,Usado,Econômico,1995
45646359,1363,MERCEDES-BENZ,ML 350,2012,SUV,Sim,Diesel,4.6,180659.0,8,Automatico,4x4,4-5,3,Preto,12,1725.0,4,2021-11-22,Sim,AM/FM,10,2083,Usado,Econômico,1622
45647924,642,AUDI,Q5,2012,SUV,Sim,Gasolina,2.0,340106.0,4,Automatico,4x4,4-5,27,Branco,0,470.0,1,2020-08-27,Não,AM/FM,8,8240,Usado,Econômico,2074
45815360,1399,LEXUS,RX 350,2010,SUV,Sim,Gasolina,3.5,138070.0,6,Automatico,4x4,4-5,11,Preto,12,470.0,3,2021-12-03,Sim,AM/FM,10,1876,Usado,Econômico,1611
45556857,1104,BMW,X5,2015,SUV,Sim,Gasolina,3.0,80000.0,6,Tiptronic,4x4,4-5,28,Azul,12,82166.0,5,2021-05-06,Sim,AM,6,3296,Usado,Luxo,1822
45274978,1832,MERCEDES-BENZ,Vito 2.2,2005,Minivan,Nao,Diesel,2.2,215000.0,4,Manual,Traseira,4-5,31,Azul,6,10976.0,3,2020-09-27,Sim,FM,4,2139,Usado,Econômico,2043
45809833,640,CHEVROLET,Cruze,2013,Sedan,Sim,Diesel,2.0,,4,Automatico,Dianteira,4-5,16,Branco,4,18519.0,5,2022-12-22,Sim,AM,10,6769,Usado,Econômico,1227
45783465,988,TOYOTA,Prius,2007,Hatchback,Nao,Híbrido,1.5,85000.0,4,Automatico,Dianteira,4-5,4,Dourado,10,9408.0,5,2020-03-20,Não,AM/FM,0,4664,Usado,Econômico,2234
45642795,574,HONDA,Insight,2010,Hatchback,Sim,Híbrido,1.3,187312.0,4,Automatico,Dianteira,4-5,31,Azul,0,1098.0,3,2022-11-16,Não,AM,4,5060,Usado,Econômico,1263
45809575,585,CHEVROLET,Cruze,2013,Sedan,Sim,Gasolina,1.8,137538.0,4,Automatico,Dianteira,4-5,24,Preto,4,13877.0,5,2021-06-22,Não,AM/FM,10,6522,Usado,Econômico,1775
45815348,1273,LEXUS,RX 350,2015,SUV,Sim,Gasolina,3.5,71939.0,6,Automatico,4x4,4-5,15,Preto,12,3293.0,4,2022-04-27,Sim,AM,7,5751,Usado,Econômico,1466
45765280,382,FORD,Fusion,2015,Sedan,Nao,Híbrido,2.0,84800.0,4,Automatico,Dianteira,4-5,6,Prata,12,23521.0,3,2021-07-20,Não,AM,8,5643,Usado,Médio,1747
45730361,730,SSANGYONG,Actyon,2016,SUV,Sim,Diesel,1.6,40598.0,4,Automatico,Dianteira,4-5,23,Branco,4,,2,2020-01-29,Sim,FM,1,7073,Usado,,2285
44777063,0,VOLKSWAGEN,Touareg,2004,SUV,Sim,Gás Natural,3.2,140000.0,6,Automatico,4x4,4-5,16,Prata,8,7840.0,2,2020-07-03,Não,AM,4,8930,Usado,Econômico,2129
45781925,1325,TOYOTA,Camry,2019,Sedan,Sim,Gasolina,2.5,7000.0,4,Automatico,Dianteira,4-5,13,Preto,10,65858.0,5,2020-05-16,Não,AM/FM,0,8818,Semi-novo,Luxo,2177
45801881,687,HYUNDAI,Elantra,2010,Sedan,Sim,Gasolina,1.6,132967.0,4,Automatico,Dianteira,4-5,26,Cinza,4,13476.0,3,2020-02-24,Não,AM,3,7962,Usado,Econômico,2259
45740722,0,TOYOTA,Camry,2013,Sedan,Nao,Híbrido,2.5,134700.0,4,Variator,Dianteira,4-5,6,Preto,12,25089.0,1,2020-10-27,Sim,AM/FM,4,9653,Usado,Médio,2013
45793241,1016,CHEVROLET,Orlando,2017,SUV,Sim,Gasolina,2.0,48432.0,4,Automatico,Dianteira,4-5,8,Preto,4,22266.0,5,2020-05-15,Sim,AM/FM,3,1209,Usado,Médio,2178
45757731,397,LEXUS,CT 200h,2016,Hatchback,Sim,Híbrido,1.8,,4,Automatico,Dianteira,4-5,16,Branco,0,6743.0,3,2022-10-12,Não,AM,10,5244,Usado,Econômico,1298
45637807,0,NISSAN,Note,2005,Hatchback,Nao,Gasolina,1.5,156000.0,4,Automatico,Dianteira,4-5,8,Verde,7,6272.0,4,2021-12-16,Sim,FM,4,7212,Usado,Econômico,1598
45775451,0,FORD,Fiesta,1998,Sedan,Nao,Gasolina,1.5,11580.0,4,Manual,Dianteira,>5,19,Azul,2,,2,2020-03-05,Não,AM,10,2411,Usado,,2249
45645920,781,TOYOTA,Camry,2012,Sedan,Sim,Híbrido,2.5,314373.0,4,Automatico,Dianteira,4-5,29,Cinza,12,392.0,4,2020-02-08,Sim,AM,5,4945,Usado,Econômico,2275
45794072,0,MITSUBISHI,Pajero IO,2000,SUV,Nao,Gasolina,1.8,10000.0,4,Automatico,Dianteira,2-3,18,Red,12,5645.0,2,2021-02-27,Não,FM,10,1114,Usado,Econômico,1890
45646497,919,BMW,535,2012,Sedan,Sim,Gasolina,3.0,129834.0,6,Automatico,Traseira,4-5,23,Azul,12,1646.0,4,2021-04-03,Não,AM,10,9607,Usado,Econômico,1855
45805904,584,HYUNDAI,Elantra,2014,Sedan,Sim,Gasolina,1.8,149000.0,4,Tiptronic,Dianteira,4-5,20,Cinza,10,,2,2022-06-01,Sim,FM,10,2783,Usado,,1431
45797067,2002,HYUNDAI,Genesis,2008,Sedan,Sim,Gasolina,3.8,136192.0,4,Automatico,Dianteira,4-5,25,Preto,4,10349.0,4,2020-04-06,Sim,FM,6,6173,Usado,Econômico,2217
45813035,779,TOYOTA,Camry,2013,Sedan,Sim,Híbrido,2.5,225510.0,4,Automatico,Dianteira,4-5,20,Branco,12,941.0,5,2020-03-22,Sim,AM/FM,1,1188,Usado,Econômico,2232
45813877,891,FORD,Fusion,2016,Sedan,Sim,Gasolina,2.0,50195.0,4,Automatico,Dianteira,4-5,23,Cinza,12,549.0,5,2021-01-12,Não,FM,10,7892,Usado,Econômico,1936
45733558,1017,HYUNDAI,Sonata,2017,Sedan,Sim,Gasolina,2.0,13148.0,4,Automatico,Dianteira,4-5,2,Preto,4,42987.0,5,2020-06-25,Sim,AM,4,5134,Usado,Médio,2137
45815253,1714,MERCEDES-BENZ,GLE 350,2017,SUV,Sim,Gasolina,3.5,53070.0,6,Automatico,Traseira,4-5,5,Azul,12,862.0,2,2022-06-01,Sim,AM,1,6705,Usado,Econômico,1431
45369550,503,TOYOTA,Prius C,2012,Hatchback,Nao,Híbrido,1.5,99000.0,4,Automatico,Dianteira,4-5,27,Branco,4,5645.0,5,2021-11-14,Sim,AM,0,6497,Usado,Econômico,1630
45810457,730,CHEVROLET,Orlando,2016,SUV,Sim,Diesel,1.6,,4,Automatico,Dianteira,4-5,8,Cinza,4,27093.0,4,2020-06-05,Sim,AM/FM,8,2081,Usado,Médio,2157
44803830,585,TOYOTA,Prius,2013,Sedan,Sim,Híbrido,1.8,,4,Automatico,Dianteira,4-5,10,Preto,10,17719.0,5,2022-02-16,Sim,AM,0,3824,Usado,Econômico,1536
44556915,777,SUBARU,Forester,2014,SUV,Nao,Gasolina,2.5,145000.0,4,Variator,4x4,4-5,15,Branco,7,19757.0,4,2020-01-03,Sim,FM,3,1436,Usado,Econômico,2311
45766638,761,TOYOTA,Prius,2010,Sedan,Sim,Híbrido,1.8,319301.0,4,Automatico,Dianteira,4-5,8,Branco,12,4704.0,2,2020-10-10,Não,FM,1,1943,Usado,Econômico,2030
45652352,1598,MERCEDES-BENZ,ML 350,2008,SUV,Sim,Diesel,3.0,213998.0,6,Automatico,4x4,4-5,9,Prata,12,282.0,1,2020-01-10,Não,AM,10,3797,Usado,Econômico,2304
45809073,765,CHEVROLET,Captiva,2015,SUV,Sim,Diesel,2.0,30000.0,4,Automatico,Dianteira,4-5,31,Prata,4,23678.0,4,2021-11-01,Sim,FM,2,5073,Usado,Médio,1643
42733722,0,TOYOTA,Land Cruiser Prado,2019,SUV,Nao,Diesel,3.0,33000.0,6,Automatico,4x4,4-5,15,Branco,12,250.0,3,2020-12-25,Não,AM/FM,3,4302,Semi-novo,Econômico,1954
45802820,639,HYUNDAI,Santa FE,2014,SUV,Sim,Diesel,2.0,120871.0,4,Automatico,Dianteira,4-5,24,Prata,4,40983.0,5,2021-08-20,Sim,AM/FM,6,1030,Usado,Médio,1716
45797220,1756,HYUNDAI,Genesis,2009,Cupê,Sim,Gasolina,3.8,187143.0,4,Automatico,Dianteira,4-5,27,Branco,4,13463.0,1,2020-02-29,Não,AM,1,8627,Usado,Econômico,2254
45806649,1202,KIA,Sorento,2017,SUV,Sim,Gasolina,2.4,63803.0,4,Automatico,Dianteira,4-5,2,Branco,12,5018.0,3,2021-04-06,Não,AM,1,1633,Usado,Econômico,1852
45810984,400,CHEVROLET,Volt,2018,Sedan,Sim,Híbrido,1.5,43128.0,4,Automatico,Dianteira,4-5,11,Prata,12,941.0,4,2022-02-01,Não,AM/FM,1,5107,Semi-novo,Econômico,1551
45812793,777,TOYOTA,Camry,2014,Sedan,Sim,Gasolina,2.5,254230.0,4,Automatico,Dianteira,4-5,24,Preto,12,1098.0,3,2020-10-29,Não,AM/FM,7,7863,Usado,Econômico,2011
45777549,0,FORD,Fiesta,2012,Hatchback,Nao,Gasolina,1.6,100300.0,4,Automatico,Dianteira,4-5,3,Preto,2,13485.0,4,2020-03-11,Sim,FM,3,7612,Usado,Econômico,2243
45812785,779,TOYOTA,Camry,2013,Sedan,Sim,Gasolina,2.5,78670.0,4,Automatico,Dianteira,4-5,5,Prata,12,392.0,5,2021-01-06,Não,FM,10,8948,Usado,Econômico,1942
45112595,1202,HYUNDAI,Santa FE,2017,SUV,Nao,Gasolina,2.4,79309.0,4,Automatico,Dianteira,4-5,31,Preto,7,37633.0,4,2021-09-11,Não,FM,0,9187,Usado,Médio,1694
45810051,595,TOYOTA,Aqua,2015,Hatchback,Sim,Gasolina,1.5,43578.0,4,Automatico,Dianteira,4-5,7,Prata,4,39615.0,3,2020-12-28,Não,FM,9,1861,Usado,Médio,1951
45641398,779,TOYOTA,Camry,2013,Sedan,Sim,Híbrido,2.5,190549.0,4,Automatico,Dianteira,4-5,24,Preto,12,5018.0,2,2022-06-05,Não,AM/FM,8,3909,Usado,Econômico,1427
45771993,333,FORD,Fusion,2014,Sedan,Sim,Híbrido,2.0,186048.0,4,Automatico,Dianteira,4-5,3,Preto,0,157.0,1,2020-04-12,Sim,AM,10,3306,Usado,Econômico,2211
45730619,1273,SSANGYONG,REXTON,2009,SUV,Sim,Diesel,2.7,60227.0,4,Automatico,Dianteira,4-5,14,Prata,4,9252.0,3,2021-09-22,Sim,AM/FM,10,6332,Usado,Econômico,1683
45793663,779,TOYOTA,Camry,2013,Sedan,Sim,Gasolina,2.5,78082.0,4,Tiptronic,Dianteira,4-5,11,Preto,12,21953.0,1,2021-12-01,Não,FM,7,3928,Usado,Médio,1613
45809069,1493,FORD,F150,2016,Sedan,Sim,Gasolina,3.5,30573.0,4,Automatico,Dianteira,4-5,9,Branco,4,132971.0,1,2020-02-28,Sim,FM,9,9884,Usado,Muito Luxo,2255
45761182,289,FORD,Escape,2008,Sedan,Sim,Híbrido,0.4,209843.0,4,Automatico,Dianteira,4-5,17,Cinza,0,188.0,1,2021-03-01,Não,FM,6,3477,Usado,Econômico,1888
45551485,0,BMW,525,2004,Sedan,Sim,Gasolina,2.5,250000.0,6,Automatico,Traseira,4-5,3,Cinza,4,10349.0,4,2020-10-01,Não,AM,8,1602,Usado,Econômico,2039
45798255,528,HYUNDAI,Elantra,2014,Sedan,Sim,Diesel,1.6,142495.0,4,Automatico,Dianteira,4-5,26,Branco,4,19130.0,1,2020-12-08,Não,AM/FM,3,1668,Usado,Econômico,1971
45065457,456,TOYOTA,Camry,2015,Sedan,Sim,Híbrido,2.5,14004.0,4,Automatico,Dianteira,4-5,23,Preto,8,21326.0,1,2020-11-02,Sim,FM,1,8170,Usado,Médio,2007
44339567,0,BMW,535 Twinturbo,2012,Sedan,Sim,Gasolina,3.0,176480.0,4,Tiptronic,Traseira,4-5,18,Preto,12,40456.0,5,2021-11-11,Sim,AM,0,6430,Usado,Médio,1633
45748937,1266,TOYOTA,Aqua,2014,Hatchback,Nao,Híbrido,1.5,134800.0,4,Variator,Dianteira,4-5,22,Prata,2,10349.0,4,2022-03-30,Não,AM,5,2104,Usado,Econômico,1494
41340887,0,HONDA,Insight,2010,Hatchback,Nao,Híbrido,1.3,112000.0,4,Automatico,Dianteira,4-5,26,Prata,4,13799.0,5,2020-01-05,Sim,AM,6,3446,Usado,Econômico,2309
